日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index English Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
2025-04-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4940.76,4969.62,4939.16,4957.6,19.29,0.39,97539.65,11669.27,5175
2025-05-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4991.55,5048.44,4987.28,5048.34,90.74,1.83,109030.58,13366.23,5175
2025-05-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5111.49,5119.75,5041.31,5073.78,25.44,0.5,120605.68,14734.61,5175
2025-05-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5057.76,5115.99,5052.05,5107.37,33.58,0.66,104886.65,12940.59,5175
2025-05-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5102.28,5102.28,5055.53,5071.29,-36.08,-0.71,97631.25,11931.71,5176
2025-05-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5100.46,5136.25,5092.64,5136.25,64.96,1.28,98817.22,13091.78,5114
2025-05-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5174.41,5174.41,5126.44,5132.85,-3.4,-0.07,100583.03,12902.53,5115
2025-05-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5129.37,5194.02,5116.0,5168.34,35.5,0.69,105894.64,13174.34,5115
2025-05-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5156.95,5156.95,5106.06,5108.09,-60.25,-1.17,97172.34,11582.66,5115
2025-05-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5095.82,5118.93,5091.7,5105.89,-2.2,-0.04,91115.76,10921.64,5115
2025-05-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5105.03,5119.88,5073.21,5113.35,7.46,0.15,93346.22,10881.65,5115
2025-05-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5118.61,5156.57,5108.68,5147.12,33.77,0.66,98021.88,11777.54,5115
2025-05-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5143.31,5162.31,5139.63,5150.61,3.49,0.07,96911.05,11822.9,5115
2025-05-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5138.78,5153.44,5113.58,5117.87,-32.75,-0.63,92436.84,11059.6,5115
2025-05-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5112.21,5147.97,5069.59,5069.59,-48.27,-0.94,93792.45,11506.29,5115
2025-05-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5064.96,5092.83,5048.28,5075.05,5.46,0.11,81365.41,10083.6,5115
2025-05-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5070.73,5072.69,5041.26,5059.1,-15.95,-0.31,82271.44,9986.08,5115
2025-05-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5061.14,5069.77,5041.63,5048.23,-10.87,-0.21,85171.31,10051.65,5115
2025-05-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5046.74,5110.86,5045.85,5106.67,58.44,1.16,98326.73,11833.75,5115
2025-05-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5094.51,5095.45,5060.71,5062.82,-43.85,-0.86,95368.3,11339.85,5116
2025-06-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5048.39,5094.79,5048.39,5088.14,25.31,0.5,93210.56,11362.8,5116
2025-06-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5091.15,5126.97,5091.15,5123.12,34.98,0.69,94293.71,11470.85,5116
2025-06-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5126.13,5149.99,5110.8,5143.08,19.96,0.39,100325.19,12805.96,5117
2025-06-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5141.57,5148.21,5127.57,5137.56,-5.52,-0.11,91324.13,11454.35,5117
2025-06-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5144.48,5181.01,5141.0,5175.55,37.99,0.74,101222.91,12784.79,5118
2025-06-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5177.93,5178.81,5102.38,5139.82,-35.73,-0.69,115423.01,14110.38,5118
2025-06-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5142.97,5191.79,5142.97,5171.31,31.49,0.61,101256.89,12484.55,5118
2025-06-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5158.64,5181.94,5148.49,5174.11,2.8,0.05,98643.95,12650.31,5119
2025-06-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5158.09,5163.85,5104.57,5114.59,-59.52,-1.15,117816.97,14607.15,5119
2025-06-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5100.2,5142.28,5100.2,5141.49,26.9,0.53,95040.64,12128.03,5120
2025-06-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5145.06,5154.6,5122.1,5134.92,-6.57,-0.13,96166.73,12045.0,5120
2025-06-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5128.49,5137.75,5105.74,5133.44,-1.48,-0.03,94230.29,11875.15,5120
2025-06-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5124.5,5132.87,5059.34,5071.07,-62.37,-1.21,100106.24,12484.22,5120
2025-06-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5064.47,5086.25,5050.02,5052.56,-18.51,-0.37,84484.99,10631.67,5121
2025-06-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5028.04,5102.26,5028.02,5094.44,41.88,0.83,90226.93,11200.86,5121
2025-06-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5099.6,5173.24,5099.6,5173.09,78.65,1.54,110633.22,14162.91,5121
2025-06-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5178.48,5245.8,5172.31,5242.75,69.66,1.35,120913.78,16071.35,5121
2025-06-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5237.32,5260.07,5222.96,5224.6,-18.15,-0.35,119641.17,15883.64,5123
2025-06-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5232.83,5265.95,5217.92,5221.7,-2.91,-0.06,119348.41,15398.18,5123
2025-06-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5227.66,5267.74,5225.77,5264.7,43.0,0.82,109769.61,14788.62,5123
2025-07-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5266.38,5280.36,5245.48,5278.17,13.47,0.26,110647.07,14573.15,5123
2025-07-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5272.92,5272.92,5244.78,5257.27,-20.9,-0.4,114485.0,13687.1,5123
2025-07-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5259.95,5292.89,5257.14,5288.67,31.4,0.6,104482.76,13000.43,5124
2025-07-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5286.8,5328.0,5263.46,5280.56,-8.11,-0.15,113750.89,14216.75,5124
2025-07-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5272.92,5282.22,5265.99,5277.12,-3.44,-0.06,98492.73,11964.01,5125
2025-07-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5277.17,5335.18,5277.17,5333.03,55.91,1.06,112314.95,14333.75,5125
2025-07-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5334.32,5355.25,5312.69,5322.14,-10.9,-0.2,119008.63,14861.58,5125
2025-07-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5320.03,5363.21,5314.02,5341.21,19.07,0.36,123190.98,14753.99,5126
2025-07-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5343.11,5400.78,5330.91,5361.76,20.55,0.38,137621.51,16984.88,5126
2025-07-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5366.85,5380.59,5363.49,5369.34,7.58,0.14,119804.11,14527.53,5136
2025-07-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5368.42,5386.29,5317.01,5357.97,-11.36,-0.21,127698.99,16049.08,5136
2025-07-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5357.48,5381.94,5340.01,5359.71,1.74,0.03,105085.82,14226.2,5136
2025-07-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5357.44,5409.19,5356.51,5409.19,49.47,0.92,107874.73,15263.24,5136
2025-07-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5416.46,5432.15,5407.51,5429.85,20.66,0.38,111021.32,15574.87,5136
2025-07-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5441.61,5479.68,5439.35,5478.93,49.08,0.9,134079.91,16898.39,5136
2025-07-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5481.34,5513.25,5460.33,5512.35,33.42,0.61,147864.84,18882.99,5137
2025-07-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5518.3,5544.97,5488.89,5496.44,-15.91,-0.29,151641.2,18578.74,5137
2025-07-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5493.5,5555.61,5493.5,5555.61,59.17,1.08,149161.53,18365.62,5137
2025-07-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5555.98,5561.71,5531.08,5547.03,-8.59,-0.15,140032.08,17819.68,5137
2025-07-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5550.32,5569.75,5529.4,5565.97,18.95,0.34,125701.41,17351.77,5138
2025-07-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5560.28,5591.64,5533.44,5590.83,24.86,0.45,127973.21,17987.83,5138
2025-07-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5582.59,5609.39,5529.96,5568.59,-22.24,-0.4,133320.91,18377.61,5138
2025-07-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5555.16,5565.33,5474.75,5491.6,-76.99,-1.38,137539.62,19269.26,5139
2025-08-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5487.5,5511.95,5457.08,5483.43,-8.17,-0.15,111887.06,15915.25,5140
2025-08-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5459.05,5524.14,5457.26,5524.14,40.72,0.74,103017.58,14903.3,5140
2025-08-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5536.21,5566.88,5533.27,5566.88,42.74,0.77,111809.19,15840.01,5140
2025-08-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5562.89,5601.33,5560.19,5601.12,34.23,0.61,118875.07,17230.86,5141
2025-08-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5605.66,5614.59,5570.85,5600.28,-0.84,-0.01,122389.94,18141.94,5141
2025-08-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5589.81,5606.11,5573.72,5587.12,-13.16,-0.23,118525.38,16992.03,5141
2025-08-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5595.51,5652.22,5595.51,5642.19,55.07,0.98,124204.51,18142.83,5139
2025-08-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5642.9,5661.37,5625.86,5661.12,18.94,0.34,122005.28,18684.75,5139
2025-08-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5667.53,5722.49,5667.53,5718.35,57.23,1.01,138391.64,21376.92,5139
2025-08-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5722.26,5742.09,5660.37,5669.97,-48.37,-0.84,148826.67,22625.8,5140
2025-08-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5657.28,5756.19,5657.28,5750.05,80.07,1.41,145296.92,22306.27,5140
2025-08-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5778.53,5861.83,5765.41,5829.49,79.44,1.38,175543.05,27577.0,5141
2025-08-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5830.3,5863.66,5810.4,5826.55,-2.94,-0.05,162315.43,25919.01,5141
2025-08-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5803.2,5882.84,5781.6,5882.77,56.22,0.96,155283.17,24033.83,5141
2025-08-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5895.75,5915.41,5849.89,5875.1,-7.68,-0.13,158145.83,24138.15,5142
2025-08-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5873.28,5971.71,5873.28,5971.71,96.61,1.64,156538.17,25362.2,5143
2025-08-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6018.36,6087.59,6005.58,6079.51,107.8,1.81,192566.99,31249.96,5143
2025-08-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6060.3,6108.37,6041.35,6073.06,-6.45,-0.11,167343.38,26632.09,5144
2025-08-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6078.89,6130.92,5966.24,5966.24,-106.82,-1.76,196385.77,31426.56,5144
2025-08-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5957.57,6060.41,5895.21,6059.91,93.67,1.57,181535.78,29488.61,5145
2025-08-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6058.74,6113.45,6040.37,6081.61,21.7,0.36,161430.19,27866.69,5146
2025-09-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6108.63,6130.82,6075.48,6130.07,48.46,0.8,163038.49,27374.06,5146
2025-09-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6128.96,6130.45,5992.76,6039.63,-90.45,-1.47,173248.48,28695.93,5146
2025-09-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6055.73,6064.6,5939.83,5966.95,-72.68,-1.2,148119.87,23574.12,5148
2025-09-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5972.79,5986.7,5777.71,5846.57,-120.38,-2.02,159176.05,25436.64,5149
2025-09-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5850.82,5999.25,5825.93,5995.69,149.12,2.55,143304.9,23112.09,5148
2025-09-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6006.27,6043.57,5978.61,6036.66,40.97,0.68,146900.14,24258.17,5148
2025-09-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6013.81,6038.44,5954.28,5982.14,-54.52,-0.9,134176.75,21177.65,5148
2025-09-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5977.41,6020.86,5949.26,5994.31,12.17,0.2,123059.1,19702.71,5148
2025-09-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5985.37,6130.16,5956.59,6130.16,135.85,2.27,142835.47,24268.88,5149
2025-09-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6127.57,6164.18,6108.1,6119.4,-10.77,-0.18,154622.34,25115.11,5149
2025-09-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6134.25,6154.77,6118.8,6124.6,5.2,0.08,142624.88,22719.92,5149
2025-09-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6133.24,6157.71,6082.58,6153.09,28.49,0.46,154483.66,23355.96,5149
2025-09-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6147.51,6201.74,6134.84,6194.26,41.17,0.67,149432.79,23673.98,5149
2025-09-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6187.93,6246.25,6063.69,6126.94,-67.32,-1.09,192544.74,31261.92,5149
2025-09-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6126.25,6150.37,6087.14,6108.03,-18.92,-0.31,148086.42,23137.51,5149
2025-09-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6119.8,6139.12,6084.0,6138.66,30.63,0.5,127265.83,21122.79,5150
2025-09-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6150.97,6153.14,6000.86,6099.92,-38.74,-0.63,153947.04,24799.41,5150
2025-09-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6067.83,6185.05,6060.4,6184.44,84.53,1.38,131207.47,23135.27,5150
2025-09-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6179.96,6224.14,6175.01,6194.15,9.71,0.16,131053.69,23509.62,5151
2025-09-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6170.06,6193.96,6119.86,6119.86,-74.29,-1.2,122565.04,21289.15,5153
2025-09-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6127.44,6228.19,6105.74,6204.39,84.53,1.38,126499.42,21455.38,5153
2025-09-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6220.89,6252.71,6214.02,6241.71,37.33,0.6,121039.11,21620.86,5154
2025-10-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6275.69,6339.49,6260.19,6324.17,82.45,1.32,150173.11,26342.09,5154
2025-10-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6290.42,6302.76,6202.56,6221.45,-102.72,-1.62,148052.92,25000.18,5154
2025-10-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6016.95,6209.09,6016.95,6198.56,-22.89,-0.37,143268.49,23412.48,5150
2025-10-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6247.8,6264.85,6076.72,6100.4,-98.16,-1.58,156323.84,25628.31,5150
2025-10-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6107.92,6192.11,6072.71,6191.25,90.86,1.49,129300.95,20631.0,5150
2025-10-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6171.17,6209.22,6143.43,6163.19,-28.06,-0.45,120606.52,19190.54,5151
2025-10-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6156.01,6172.09,6000.49,6005.87,-157.32,-2.55,126009.27,19196.16,5152
2025-10-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6066.79,6090.27,6023.5,6052.93,47.05,0.78,111119.51,17223.04,5152
2025-10-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6072.56,6153.52,6061.19,6150.44,97.52,1.61,121583.09,18633.54,5152
2025-10-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6113.43,6149.31,6099.76,6125.24,-25.21,-0.41,111531.88,16550.98,5152
2025-10-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6107.84,6140.58,6046.35,6133.42,8.18,0.13,115442.82,16235.87,5152
2025-10-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6155.69,6207.22,6155.69,6207.22,73.81,1.2,119707.76,19516.67,5154
2025-10-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6258.68,6288.1,6235.36,6282.06,74.84,1.2,133719.64,23145.05,5155
2025-10-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6258.21,6308.68,6238.88,6261.05,-21.01,-0.33,123422.39,21213.21,5155
2025-10-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6267.41,6333.85,6260.25,6333.85,72.8,1.16,132189.51,22441.54,5157
2025-10-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6319.34,6333.39,6261.82,6267.33,-66.52,-1.05,142514.33,24188.53,5157
2025-10-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6262.27,6298.59,6233.49,6233.66,-33.68,-0.54,140182.37,23124.13,5159
2025-11-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6233.52,6257.31,6173.01,6256.97,23.31,0.37,133618.62,20978.61,5159
2025-11-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6248.03,6256.62,6156.42,6192.47,-64.5,-1.03,127217.88,19010.97,5159
2025-11-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6112.48,6234.23,6112.08,6213.74,21.26,0.34,129418.69,18562.8,5159
2025-11-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6228.42,6291.68,6228.42,6288.38,74.65,1.2,131531.58,20384.61,5159
2025-11-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6262.69,6302.29,6248.66,6272.27,-16.12,-0.26,127439.8,19824.9,5161
2025-11-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6289.54,6301.37,6254.15,6296.76,24.49,0.39,136809.08,21603.19,5161
2025-11-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,6311.81,6315.58,6256.72,6264.14,-32.62,-0.52,129101.33,19792.53,5162
